config,run_label,benchmark_label,block_number,tx_index,channel_header_type,tx_id,envelope_bytes,envelope_sha256,validation_code,validation_name,endorsements,block_classification,accepted_for_tx_mean,orderer_message_bytes
sphincs,blockutil-60-v1,blockutil-60-tps,15,30,3,92153a2a7f0f7af6d1eee20671b76a5df4572eb10c7a3abe027a4b330203d10d,19711,3a326e3dcc5ad7d083ed9f97c2ee29c4505d3a269552b1e9f557853f07531477,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,15,31,3,a0887c8c85f5cd6cd606682d7d234f05e7e8eab72fd6285c393205c069ff86c9,19707,944ab75f481e4b2e612aabf131589edeaf7736c7cfd43c679c9e97be6c11e130,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,15,32,3,e220f6b896d9c6f7158c1d1be9f79b98623f7fce3604ad911ed4fc17b4fc86f6,19708,b21e25bc803ec8e57fe8c53749b443343bbfed0f474518eaa818164689d1662c,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,16,0,3,ff5f8faf0110bcfc48c9f6635657ef8f356354bb7b9e6b72dd6177939903a11c,19707,1ffa3742a96aab67987482788adb70eeef4121c8884ec43a56bce7280a4d2701,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,1,3,ed5df03ab15f6207a13f400e1a3ec18d3c5514566205fd598eb4bf1647b4d7fc,19707,4f1f33aaa5ae43ecc39a8c3cafda558dfb2b0ddb71a71aa734833afc9812ffe1,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,2,3,5216c2b285fe8bc4b97dd6daf80ff60f52b4c736cc7390c8154016cee33b6443,19707,bf50b4af4d2eeae9459ccfee78985ca83f5eef7704040657be10312a5075d7e6,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,3,3,0186e77355dfbc2bee1ed71bd33c770911c4749953d8c3fb51a3a445dfca61e7,19708,b70ffe07d22a7f09345f2e54f2f79888403f67addf311446ba3d91f168b755b3,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,16,4,3,763e99dd6b6e6b08b692cdb1b342615fe9471d2e7c89734612ff4f833e4f1814,19712,8489a6a921776871612ec5d297e96c49387a107e4bb26a8ee1c83e638e8b0cba,-1,unavailable,2,ordinary_transaction,true,19706
sphincs,blockutil-60-v1,blockutil-60-tps,16,5,3,869bdff46b5f9c75bc7a89ff0f748f8f9a81e41e829e4811a6ca88da3b18e9f1,19707,0596ff2ab77d62357501cf9d48a86bbab4a2e8b5ea01a43f8726d4f4f46c344a,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,6,3,e560ec11908e7e01e800acf78e678cd7bc9d8ffc832c89c7457b178cf4f681b4,19712,5c4c27001ff10141acb4a98de888544e3b2bf5e669ca82331fffee4b49754b4f,-1,unavailable,2,ordinary_transaction,true,19706
sphincs,blockutil-60-v1,blockutil-60-tps,16,7,3,7c5ffa6e84b12385230ce9373390c43072eae3775cc76344e971ae03367a22f0,19707,83b9f39a951766715ea58af54f6ea116cd5b2798d9afe10ab1670bd5f867bc94,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,8,3,ed3cd4bd040854c070f5ef9706061af6a08b9bb691eb8797394f1e99b22d6d36,19707,5c3d9063b26069b296d6aecb0af1371b64392b6e70088d6f5928b14b28a50c55,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,9,3,12239d83ad1c863386e4a94bf4873ff12d320f34e30510fdf7168a8073cf51c2,19707,901ee4cef6ed02f3cfc67cbadf09784c57fab805d505f53fd75b5403fe13ea0f,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,10,3,8928f38c373ff79f5ac03da3f17acaf088b9f71ebdd33b117a59daf274c24390,19707,e0901b68e0f99dcc1c3438ef103da480ccee0b862f6be04b4ded237cf63cf335,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,11,3,760295bcc5fab903f5b750374a7ce04fa17a6bb5d7fbc541d880c0025d6747df,19707,6171855ff2d27d719114f5ab3cc69914df5a3a4eb0ec894e4b2efbd8a626dc15,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,12,3,1784c8c072d0fa367ad0cac210b2fc8e188d9cfa3af8849355b165f76c54035a,19708,d68b6e3c6a8c7f703f89610033492290d3a010220eb888aa7ab0ab328479a8da,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,16,13,3,0c58317f903defd7494e363566bc8df341c35a293a3ad8da2c6a563879f12610,19706,41e12ab618cedced819f869287e9ced19e66fab2d39f2055ce574a3d76b2b6f7,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,16,14,3,eb18aac08ea5bddcb1acc4cf17fb2498fa56338a5a99f9bbe5bb9fc740c4ab5b,19707,e8b6cf7312fbf469a425cc0ddeff9d644f406cd503720536d61af16b014e06f5,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,15,3,064fb1d16e43524039fd3ad26c225a7a7e3d4daee495ec56ad6f961aa7ff71c0,19707,2795716e7df936349ff1b633f4f86a56e0a459d546ba862e94535774fff6d9f0,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,16,3,a8c8805a5a17d7c7f7870b3355b4d217cee50638278af44e193aa098c2dec5ac,19712,0c1dcfd7476a720c7fa63a3d92872224565d97ff07b2dab3eab0bee67874cc28,-1,unavailable,2,ordinary_transaction,true,19706
sphincs,blockutil-60-v1,blockutil-60-tps,16,17,3,c8f58774a8c89f3d88ac08966fe977add8069056a77dd162d4a9be00efce61b0,19708,92781efc815ece2b79704e92eaf8f89d80fa1a9256335d982f6329f938ecae8f,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,16,18,3,b8fac88427e98a2d3d80e2a3e0df995f9488c2c1d07989bc7b45ddd9e0c8295f,19708,aba36f30799dbfeba45f2e7e255182faf7d842a391bc08f63694f3e38eac1a0d,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,16,19,3,7b0ff4952eb4393b7998c06680ccf97f4a144910c2bbb170351e322bff16364d,19708,3b9e951c66682a0a6495f818c2940436415fb49ee1569442ccea925015da38d5,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,16,20,3,226acc068aa9737f176638d27cf48574369912e65d5319d9c1c2a20e1f857f43,19711,f6bfaa99b68dae6165224c166951ab6204b0ef9f9384db06d8c92d49e4967b16,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,16,21,3,d0ed0ba54f13033e4d1253b5a3589d4e8e1d5b310108127ede09cd8b452bd72b,19707,ccf5356861c0f3552ec67b724549d961e5902aef0c5646b71d8b2fd4b8796dca,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,22,3,19701c3a7ec5f338d12687c8b1a7bfceb9ae3bee26fa5f6a7859c31dcfedc515,19706,df44867d3b22c4fb5765cb82dcf6ceabf3a7534421f71ee4ed22a64c8d265a48,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,16,23,3,3efe09629d340e759f4c59607057f9de5a06af36bfe41f2ad91722e37166461e,19707,5e4fcb8037b154136609b6774a6545d9b20330e03e2e4f3e0d6ec2a9d8891205,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,24,3,877aebb738a381ef57fd1105652c4860454bbdcdb234a0ffa7444e82ca533cce,19706,797078802fd651ff46f491bb92ae562855ffaee7ca90777ef6593bf88bfaa946,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,16,25,3,97637f957a615290c6e51ddb12f23edc7db1b2291a6583141df0f781eb50cb66,19711,c16a70d439bf2f1ef896aeeae5e6ae1053ce9d0730568858d114197204dd3a13,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,16,26,3,5d110ffd4531ccdf51b27ee82f5101a9cdb9099933022d69061852c9f9ce121d,19707,2471d6a918ae0afafd1f42da56057cdb2bb8f841b291e668d84f6ba42129e9b8,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,16,27,3,60487891776001e167a1ea3bbeb2e524fd13b7a5f28101b7ee48a1ae23987c98,19711,8569cfbff4157fde212ee6db4b762594f53cb4be9ecefef5c1e6047dcd380937,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,16,28,3,70a459369fca4cdb2f0ad321987e3b5b00355fcbf0075a9fa9df7946ed66bc63,19708,b0b78777f66fa9bffdcbe05d6a893844765ecae2ba2701b7edd07e4d996ef8e8,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,17,0,3,46f3c920cb46432bfe1e6e1c006345db0cd403a9f529bc2eca33a71eddb29538,19707,249667faf93a7c9ce62db61ae51216926b5eccf0c1b88e9db89becbcbb307f7b,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,17,1,3,03c30590302b58261ef074f2d9bd2e260c0724b2eb6d9030e3ba9c596363035f,19707,e5880de3aa37cdf58347546f718e29cfe4ee59c543536541b8295f1735a5ecbb,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,17,2,3,6c63206a5dc2b44bfd236b84f508b937b3dcb4c2898af7e5d14d160982926d3f,19712,6b2f4c2037fd46d3021edd39ef6ab6cd10bb6a1e08458c8450f664f66ece670b,-1,unavailable,2,ordinary_transaction,true,19706
sphincs,blockutil-60-v1,blockutil-60-tps,17,3,3,781f0b6f8559496bc344c501b4b02ed82f6ca6a1a41a1fb9b99288592fe84db5,19708,bc2f23a1dddb778345e044e22dd2e0ef1368c8abab7b240804d9ca69580efacc,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,17,4,3,88f53d70c10723929ed78ab37270f3a6ca6baa64dd59fa8b3604a764ef289e13,19711,b541f1ba6ca3fe36eb0b09735d546539db618d762696387cc5a0db006cdc4f86,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,17,5,3,128e66cec9ee553e13387641de76395f77368ef2d96de406d746f5cf145e42c9,19708,39173e5a0d6288a108996d14712311b4670852f40577d19c79594331fdbeb487,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,17,6,3,6d47a86c8b6011157c5f4b4e31590e8a1d8ecb04d69010afd61b723645d900db,19701,d29fa2ca23fdde0217c624cf05b76a78aabaf5bff815854c080820468383029d,-1,unavailable,2,ordinary_transaction,true,19695
sphincs,blockutil-60-v1,blockutil-60-tps,17,7,3,088e7fe6ab300a6b41c6071fddd8d64dd2903ec85ab00f685b9422b92ee36b1c,19711,8bed797b50b00e9b23a6d6990211c75de5801cb6d79351e28154b9d684ffafab,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,17,8,3,3f6a368bcc444ecad5a9fe179aeca4c8c9f57f69603e12882bd46fb63036edfa,19708,f6252fc8bd744a65ea630f143e42231a090c4ab1a2be836742bd7ba719d7b9bd,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,17,9,3,e8e4847aebc17b10c4bf0e239d9aa4a3ae044e79597b5d73681b8ff311a72817,19711,fa293fd0572f85cc1c26f90c812b7f75b97be06c351a6178c5f574db7a51bdf5,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,17,10,3,618ba4bedaa25d4d727aa2c14cdf6aa2fe9a380d835decc7fbc81553acfcd745,19706,a041b36ef96213773cef7cde8c08116ddff3197c49fc810c39fbfd26409ac14e,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,17,11,3,3d07425107bdbb6de7a7164124eb61edbe4bb688754912e1469429c85217542e,19712,0d949ac4a76e0d8431a398a68982bef0eb0554d6d0d80959e74cf4db6549e40a,-1,unavailable,2,ordinary_transaction,true,19706
sphincs,blockutil-60-v1,blockutil-60-tps,17,12,3,efcb77c44a888d0679c87c34ac73d894588ff84e9b7066f6c8699e867a42cdd9,19702,81da116d0ec13e37aeac26a15376df0d8d58948b9e38f5ef72173bc33f96af37,-1,unavailable,2,ordinary_transaction,true,19696
sphincs,blockutil-60-v1,blockutil-60-tps,17,13,3,5b8410d4486a781f95a8f13c2d3b65f6feddd56413a5bdfa60ad6745cef01923,19712,2d03df1a03e98c569cfd15d611d3d95791b44d6c7120759bec4f4c822eb8eaf3,-1,unavailable,2,ordinary_transaction,true,19706
sphincs,blockutil-60-v1,blockutil-60-tps,17,14,3,69af595a6e8bcbecfbf2f3efdd598005e954c748d90775a6ffd05c4773b175fb,19707,5c528e0031a81f056774b90e11d3d7d37d27eadd64411b2c99eca68f8efd1659,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,17,15,3,d83be22c20e37f0eb8f6f47101aeeb2c4c4af5255225d2549f7a75ac9cd9727d,19707,3c0ed46c4c5694a0d5db6134dd39463ff4c480bc2fb020a5445d549d2d59fc96,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,17,16,3,530d627da421183db30f5181437d13af29f6329ee35c1b7b41f916f1d700da44,19706,1938f23a8615343d32aa9d52bb9419f302fb16cead233f5d70fba4ce79fb41d1,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,17,17,3,3b336e8c01a5684ac3f337bde852d6357ab5b37037da41e596a849fd93c08567,19707,bf5cb0bdbe535de67a787c269b3b05f468eda7b48677ab895bda35cf70552248,-1,unavailable,2,ordinary_transaction,true,19701
sphincs,blockutil-60-v1,blockutil-60-tps,17,18,3,34caa8ea1aac03f080f2a56aa8130c649c03e451c3e5f85084844955fe36493a,19711,aaede1e9961181d55e1450dcf9009cc19d545d4b5bf1a2aae4c76c794c796005,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,17,19,3,c1bcfb1aa0e0770a26374c64ec72a451f8673dab68e33a6436d148a324d90b5c,19708,e4bf9858080b80322d44dc7826c706301509e801207fa0eea07fcd65796cb8f7,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,17,20,3,13ac84149fb4e5640b295ce1550bfbb6613cf16c526202c975425d8c066c63bc,19711,33ce25fe74c96d95dc78c417778aa528e6a8eec303df850df25dca2fee8b30f1,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,17,21,3,5b20879631f6dadb85eb8705bdaf6eb87f6c284cc9561fcfbf43edfe3cd94680,19708,5c6e8ed2f002554c39f3458dbce625f2cc19d78d6aa6830ccbdb80ff5c2002fc,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,17,22,3,8ac4751c3b197ad447b76ed29ba70cec5c8cf0f115ea9cd1a8e2b4e668d66d4f,19711,29fdb038eb8cb1432914746b27dd8e315c43eac6247f5ab39ef631127e72efec,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,18,0,3,08b5cdc11edc5314e252f545ed49e03013528d36116be10632532dcd0e4e1e30,19708,3a4fb7711bb4cb7eed1c6d15836bbd7a40bba3ad75f0d68268188fbd99cac079,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,18,1,3,c508fef52eaac10615138fa84c8ac2e2f91917d7d9fe2b123b751fd772a0a4a6,19708,99b6a38ed7baad1cf1e060c47a843f114069dc029b04645446012ebfc1b44a3a,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,18,2,3,d629a681692fb13b96b24bedae20954488834b41e8c962de9ca9f24a400f24a0,19706,56c2f73b5413b0291aca5cea094a73658471f76c8f89fcf5c55ad732c8ad67cd,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,18,3,3,6006a08e8dcccfc391be1be12e77ad58e95c8778536217bed5f22ae1e30d221b,19711,386ae625a9e0344cbef3d9983008b888fde71224a4ad68f0ab6005632c881b75,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,18,4,3,8f2423b9b4222d4f699e4eb70780e1eadd23f1642179595346ae0762e400d9f8,19710,e81592186d02e9d95766b3f03c0237df8f8adb851fa094cdd6cdfb8b43ecfa4f,-1,unavailable,2,ordinary_transaction,true,19704
sphincs,blockutil-60-v1,blockutil-60-tps,18,5,3,4b67774c7f1ca2bc0bd8999b63cb10f390f062aeff24f42953001c63cfcb56ac,19711,442dc2334a9f35e3e7cfb3a7e89448586d6edaf4d38098b4c352ba3a62c696b4,-1,unavailable,2,ordinary_transaction,true,19705
sphincs,blockutil-60-v1,blockutil-60-tps,18,6,3,12ed83c4e21722f7c42bb71f8c1b76bc8a91b8ad5dd1453190a280a3b1dc1546,19708,336c88e049d0980fa66738d8a828d93a622095be9a68f320fa5575a056c286b0,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,18,7,3,e6c46128ff4a98e454c687ac7c1ab99626100756b57a138ba6a92b5c8ff858bd,19708,b0bbb6b713a6b3338e73d045158ad8a25527e5ee6fcebf8dc1b93954160936dd,-1,unavailable,2,ordinary_transaction,true,19702
sphincs,blockutil-60-v1,blockutil-60-tps,18,8,3,ec1e49b1dfb5606bdb3ad92db0e55394da8843fdea6e97ded6817447e44cf852,19706,2e8ca91357002c91853276978c2cdafbd056cac4f3162bd044caabde6354a9b2,-1,unavailable,2,ordinary_transaction,true,19700
sphincs,blockutil-60-v1,blockutil-60-tps,18,9,3,35445ec6fc8eff35f63f2435169185816398b41435b96ae22f7153753297cb09,19710,ce1431294709e3e6666a749261b0d3464539c93cad80e1824561697557f574ca,-1,unavailable,2,ordinary_transaction,true,19704
sphincs,blockutil-60-v1,blockutil-60-tps,18,10,3,a8606957c40d213de4114b7c238394c9b6b525c853e14c1ffd035cf821a56220,19707,59b270e9f28c6df85167e6424cd33e918bafc19186164d8ea0798e37391c6f13,-1,unavailable,2,ordinary_transaction,true,19701
