start_offset_ms,latency_ms,status,tx_id
0.000000,3261.769240,success,5d04d179190ccf07dc6413f8499a3d15e354ffb7cac6d37f291a56144ae89c16
15.131436,3245.822259,success,f08740fe85a53c0795edfb18ac8ea6793546dd44446400aa20ce0658b9ebdbac
31.426332,3228.629875,success,0dc49499fe1d6813e72ee60619ce9b0b982c94746eb6c0e9a43be4c52d390915
48.877052,3211.457949,success,40a82c8434f2d23790f38c53219536d7d6c0064186aca3b215f440e9c5bbfad9
63.914151,3196.848024,success,e636955b1981f4f7d15ac9e2fa0de2c624c9e8ecec04d5a5262c41552570e866
82.554900,3178.017077,success,154a474acc6935c728fda0ffc0e2f2b3609914c67245fd169dff116901361e2b
98.001530,3163.138947,success,10399fb088ebc6a27d6efb4d7dc6258743bd68208ca2bcb7e37b60e729ee3070
114.899731,3146.679461,success,16bc0943a5fe48d23c5062331b347373e3611706be833cad2ac0d1339adb66f7
132.850652,3122.918620,success,531e8d6dba18be68b6e3eef47258ce24838ffbe349cb24b8e95cbd30e7db9c6f
148.873055,3113.083317,success,e78843ac9bcbc217f420c640c7524817e987d8bf2cc52e6650c6548a98375a08
164.310317,3092.675504,success,15f88d7fcc0d4102fe77ba42d3d74be38cb26495a7867ccc7be6d3843901715a
181.210661,3080.158045,success,bf793cc1e96a607d042c2cc6030c599ab3d66f0a2534cc88e731578442126078
197.900209,3064.241692,success,a86f27dc0ee990be2bcba1db8467058f7f69ec9eb673aef3ef6afd03aa908c63
215.788903,3040.598331,success,25c65c350000dd1d6ab30c3506be421ffb6c734be48911960788a418c4129ef1
232.850732,3026.394609,success,8459fc6200327c3dc16b3a69245298e8c0e5f2dbef78ecbc47795be5085e51e2
248.703846,3009.484978,success,309b98c9927d47194f4c27f29a71b31cd1a80adf285a47fe2a3dc8afdb02853d
265.869580,2991.531061,success,0baf2ba55fb0aa075ad4756a81e00e37519b34cb2fd1bdf426ed922b034b5ed7
281.938380,2974.046007,success,cdc94283080a40f49f20834d0ff123e6a12819ca13cf543cc3155f00b40e3f53
298.654027,5975.889084,success,0186e77355dfbc2bee1ed71bd33c770911c4749953d8c3fb51a3a445dfca61e7
315.826073,2943.609907,success,a5d75c45f6bc08b935ab31c5391d6995665ae16ea4fac66bbd635abaacacf84e
332.893071,2925.941638,success,7ae57966a04d4152002e41c57d3c41161f2706bceee71e522c5dd0a6fdf9f739
347.957622,2908.227693,success,d17b9ae012a544e545c4ea6e6ee3f9cb726b2f8c0fe1e6d3e62c084261a7135e
365.840175,2890.952382,success,cf378bbd16336129fef72e483466c60242c83a1414c598ae6912b3a656ebf155
381.936937,5893.372706,success,7c5ffa6e84b12385230ce9373390c43072eae3775cc76344e971ae03367a22f0
399.829980,2856.764765,success,c78817de93501266d76f46d00143853cb0eb10daf8cc40d734cadfe3adf6383f
414.939996,2842.859565,success,4977b7f26162861fc86b5045e0661ec42678b72d295701eb7eb954557d54b874
431.925441,5843.584018,success,ed3cd4bd040854c070f5ef9706061af6a08b9bb691eb8797394f1e99b22d6d36
448.965398,5828.004799,success,064fb1d16e43524039fd3ad26c225a7a7e3d4daee495ec56ad6f961aa7ff71c0
464.926025,5816.166838,success,3efe09629d340e759f4c59607057f9de5a06af36bfe41f2ad91722e37166461e
485.050515,5792.665876,success,7b0ff4952eb4393b7998c06680ccf97f4a144910c2bbb170351e322bff16364d
498.934144,7131.814722,success,c1bcfb1aa0e0770a26374c64ec72a451f8673dab68e33a6436d148a324d90b5c
515.630936,5760.448946,success,760295bcc5fab903f5b750374a7ce04fa17a6bb5d7fbc541d880c0025d6747df
532.648251,5744.885306,success,b8fac88427e98a2d3d80e2a3e0df995f9488c2c1d07989bc7b45ddd9e0c8295f
549.056950,7042.913043,success,128e66cec9ee553e13387641de76395f77368ef2d96de406d746f5cf145e42c9
565.561350,7026.415666,success,3f6a368bcc444ecad5a9fe179aeca4c8c9f57f69603e12882bd46fb63036edfa
584.662214,2673.759127,success,88192f592c6d173d013245ddb6c259f32a68a21a0e152594c264091b44356e0c
599.510619,5674.224943,success,1784c8c072d0fa367ad0cac210b2fc8e188d9cfa3af8849355b165f76c54035a
614.966075,6976.998247,success,781f0b6f8559496bc344c501b4b02ed82f6ca6a1a41a1fb9b99288592fe84db5
632.205126,6959.766820,success,6d47a86c8b6011157c5f4b4e31590e8a1d8ecb04d69010afd61b723645d900db
647.989071,5633.101277,success,19701c3a7ec5f338d12687c8b1a7bfceb9ae3bee26fa5f6a7859c31dcfedc515
665.034228,5615.994094,success,877aebb738a381ef57fd1105652c4860454bbdcdb234a0ffa7444e82ca533cce
682.646922,2575.989223,success,33528369e809c71c75be49079fb4cd88a28462403b621bf4204dd682392cf718
698.944293,6911.699290,success,530d627da421183db30f5181437d13af29f6329ee35c1b7b41f916f1d700da44
714.978708,5559.363646,success,5216c2b285fe8bc4b97dd6daf80ff60f52b4c736cc7390c8154016cee33b6443
731.885525,2525.724079,success,54dcec83552f23dbf118cf946680e8b9a9db0a897bffcd90aa6bcdd1ca27ff23
749.008979,5532.078724,success,d0ed0ba54f13033e4d1253b5a3589d4e8e1d5b310108127ede09cd8b452bd72b
764.977911,9886.432032,success,cd2308ec9a31b05ddafe3081474d3922e3550978ab404e6eefd0f8f4f73be8b8
781.921086,5493.013381,success,869bdff46b5f9c75bc7a89ff0f748f8f9a81e41e829e4811a6ca88da3b18e9f1
799.756750,9850.960870,success,ec1e49b1dfb5606bdb3ad92db0e55394da8843fdea6e97ded6817447e44cf852
814.905800,6795.735478,success,d83be22c20e37f0eb8f6f47101aeeb2c4c4af5255225d2549f7a75ac9cd9727d
832.729782,2424.447118,success,7d432f9aed975348cacfab619acfe5a0686a82118eddea3d3c52337c870311f4
