start_offset_ms,latency_ms,status,tx_id
0.000000,2275.676810,success,b16b02b811f48dc7afb4295cea507f0eed44bc6a2b4f12ebe2b71bcb3da78b9b
7.574272,2267.873327,success,de0eb29ab58403de0d7ee9dfd42feb5dee4a06df206f56dc1a3dd0893f0406f1
11.575586,2265.362065,success,ce95b56ce607208cc287fe8dcb0c74f1d2ef0b28508b37c1446d4188ca6bb7be
15.180104,2261.593018,success,2b1953d099d95fb309df9f2e3aa78c7d1e702a1595520ad6c7f1d3f89bc4b17b
16.520685,2259.294195,success,ef1c8d771c6736d771de4fd65e975dbcb4f6c2cf8e8dd41ee6dfc9a6872ec33b
24.939075,2251.297047,success,99567e41da3bff29998322ab4feb1e9c4610a14980397dc9e92ddb2f20d5b0f9
32.695500,2242.846677,success,d00f51e5ce1e0f2093855cd3ff83fd1b39efe3f258cd23ad4964dd83e07a35ed
36.744254,2239.961000,success,a0ce908f524365aa8ccd23ff1ecb2ecc63c31150d23a1b031631ea3077bb3a14
38.695663,2239.212152,success,a6b74c2dccba83bf2ff03a8e48f5ccd3622be8de754b0d1f676dadd55dadcddc
42.882937,2235.178738,success,27b52aa3ff9237d0ddd52897410288bc7c416290d837a77310508a64f70a7449
47.146694,2233.160153,success,a482f9609c1cf346c9060a892baed456708d67dfce0c12d68695f3d4d01f4222
49.058459,2228.790476,success,06ee62cdaa795de26eb54eee6d1f9a5605c2a8972c8e550614e6f9fea043b5bb
50.886927,2227.557938,success,008c6073c86502343deab19ba34f96850cc705b9131a44639c4015a6585a4097
56.005332,2252.008025,success,7996dc2ca7535a29a2059c3105666a615ec5f80112e3492345eb4c2f1235ee28
59.531162,2219.036975,success,21f9550f8bdbc30d446ada828b739c10301d055df65992d08897077a4a9d9c68
63.680044,2212.665945,success,bf5b3fd7218024319fe0ae96f8dd971478e9d6556c45ab2e1f13c1655d15fb28
68.848823,2207.074631,success,aa54a529bc0735830f0f067b47ff93d9c6fdedd2ea94d6f49d81d310d2c67c17
72.758805,2204.511542,success,f5d49da212d175f328341df3b790d365be527520197d4a418f6821db65f5e598
78.294435,2199.448541,success,4ca0b75bc6f7b11d450beed40d46edb9fc73578e381a12dd04f0d08cf092415d
81.585824,2196.060901,success,695782373b268c200be677f76bd0c4980d00869c80e1785ddfa0ba0bfb3ce4c5
85.479355,2191.116734,success,69bb132abf2454de45d530e6e11fec191e305e82e809aba6f0c572a0054c8503
90.849603,2186.225807,success,2eb5d01a9c037ac4273f3eb81b3af7cff57761e2d3b71027133c43e7e51e3e97
94.143377,2182.873613,success,b2136d958e1e63dc03d74bc9d9e5aa53da305e8acfad45c5c21b17fa2f242c26
99.089658,2178.264967,success,4a7b1921e7d0071902a73ecd708c7365c6ccea19c83236c7c1b068a78a91ea2f
102.901035,2175.278652,success,7f234ebe9ef3e943d6ecb1774b02254b14e369dc492fcaffbab16077d3636397
108.018007,2168.154345,success,08625beec5948f1503615e0ec91e0194ab1473e39efb3f6185b9c7460a99c549
111.234004,2168.929213,success,f5e64a4ddbee4a9076f9757bc9b95705dd5912a2882e2ef821f6ce57cce92332
115.201084,2162.803393,success,674d53a494e6b2e9bda271de76e792548c75ec8059a256611dfb27666999fd39
120.220793,2159.641748,success,520daa666a911eeed0286ec615de224440c6660980535a773c909dc78fb6f328
125.176762,2155.364926,success,d0b1f5bd789e0994ea3be9ee33e2c9f77df6fd46a6bbc13b93cce1e96c2aed1b
130.024548,2149.381565,success,480991623a6ce3b7354124dcc7e19580788d1ff46f74ebe43c2b3cec996c2c00
134.997779,2145.429364,success,18b096d2154ff5cc6040bbe19eb8eddb6c35d1eacccf93ed2bd85bbfe9bb4492
138.017808,2141.919955,success,199713ea5956133b0fe770d1d808066ecf1fba339ba2e2b4d82af28fb668ba6d
143.746100,2135.473232,success,67c94799392f4f225ee86262aeb2c0dc02de703ceef76e9a44d41cb84c66a687
146.955044,2154.373703,success,8dd96c3f51a6b4746e70f498f002b10b4971f331b76b12700c852a845054ad03
150.685448,2129.799524,success,a849a317efd17b9d44f5daada2c82f0b5bbefb8394710683d7179abad702dbc5
155.605160,2148.994387,success,aaa462af9a6652981c7274ca0e86ee848fdebfb8b2b1529048f2432555f5d35e
160.413381,2119.159375,success,279f0f40d27850a62654483794b695db12555d14ad15c381669e07d1e44e37a3
165.152552,2115.580135,success,bb7eb6dab9cf6412b699747a0119b6e9a29d9233da7239eb407dcb877dd033ab
168.896753,2109.485444,success,522fb7cf61298243fdcd90ebbf4e8f9039135725c3091ceb2eeaad0a2a4a116e
172.723369,2104.450176,success,d713db2114047420244daeabf308bb56d6b53046de42c6175ea9b2c3232917f5
178.420191,2098.036977,success,3dde4dba13fe51686c3492e761e1ee4f42bac15f45d6061a04cbf34a5224b085
182.289547,2095.173963,success,af570ab02acff50a44402a6e7d834d4a7c03caad07f557a118d313cc600aad50
187.110753,2092.583382,success,23deeb3dfc607ae2a50522be92c90a80cf89c4e71a9f3d27e9e3b6bf335cda8e
192.101327,2088.945501,success,78112c33228ee0950322dbadad090335b2bc689e51e6b36848095e4f28f81efd
195.456256,2087.043224,success,354683c55ff35c9d7128f878dee92b9f1dcb8e24a1be2948fe89716ddbbf0ecb
