config,run_label,benchmark_label,start_block,end_block,ordinary_block_count,excluded_block_count,block_bytes_mean,transactions_per_block_mean,effective_preferred_max_bytes,block_utilisation,BatchTimeout,MaxMessageCount,AbsoluteMaxBytes,effective_config_block_number,effective_config_block_sha256,raw_blocks_file,raw_blocks_sha256,ordinary_transaction_count,valid_transaction_count,invalid_transaction_count,validation_unavailable_count,tx_bytes_mean,endorsements_per_tx,endorsements_min,endorsements_max,raw_transactions_file,raw_transactions_sha256,measurement_status
sphincs,blockutil-54-v1,blockutil-54-tps,15,44,30,0,497888.266667,25.200000,2097152,0.237411626,2s,500,10485760,2,effb80d766668bc70ec121c4ad3f2ec8c902fb275185833b2a79cb08cfadeae1,raw/e1/blockutil-54-v1_sphincs_blocks_blockutil-54-tps.csv,5bcb4a297b8c55ecf3f72e5f2404103410b9501711f00ac3cc8cf26ddc990769,756,0,0,756,19712.534392,2.000000,2,2,raw/e1/blockutil-54-v1_sphincs_transactions_blockutil-54-tps.csv,c9ad5e4727b588bce2d46c7fa9fb1614fa36cf3c81d66c55919d74ce91ebe595,diagnostic_unreviewed
