latency_ms
15.538975
9.548455
23.950983
16.996744
15.754066
15.6359
17.57632
13.16544
7.284298
5.661183
4.953073
6.044724
6.527875
5.935226
5.4393
5.64371
5.747497
6.602728
5.622038
6.901498
4.358129
5.523159
6.087025
6.946133
6.153923
5.31353
5.917642
6.426312
6.978985
6.270705
4.697486
6.248452
9.289871
6.868034
5.934283
8.837028
5.281731
5.828823
4.87217
5.393223
5.602582
6.063321
4.877669
6.502188
5.504586
5.856005
5.987586
6.333656
7.344814
4.8774
6.990849
6.503299
6.296275
7.544915
6.256869
7.703377
6.539007
5.394114
4.629657
6.627356
4.949116
5.898426
5.562496
6.425351
6.795797
6.163511
6.034195
5.467264
5.374557
6.26779
6.694344
5.783658
4.680123
5.851346
4.350114
5.804668
5.667325
5.150019
6.023474
4.37452
5.45464
4.967612
5.306858
5.827732
5.023087
5.496129
6.176746
5.451714
6.5826
4.462378
4.8831
7.251305
7.89397
7.724007
6.581268
6.225861
7.036937
6.191445
8.132124
7.048509
5.965133
5.776884
6.010881
5.474939
7.150914
7.44261
7.869424
5.556093
5.068544
7.728746
6.744279
7.782208
5.826348
4.355564
5.263675
4.661818
4.477156
5.456523
5.333419
5.182381
4.758233
5.917162
7.560956
6.218897
6.238905
4.753373
6.062048
5.137235
4.969274
6.757784
4.829318
5.93701
4.869144
5.918134
6.03658
6.275555
6.056587
8.393654
10.844777
13.198385
13.685072
25.798398
28.834346
39.637063
33.151727
38.008828
31.139001
42.522204
38.991402
60.105589
30.937225
38.431804
37.587054
35.597281
34.108072
30.940452
53.8387
62.051659
28.661477
38.321625
27.807398
9.710545
7.609378
5.244419
5.000925
5.852198
7.4582
8.957158
8.512059
9.064543
9.284231
8.882636
5.650484
5.895762
5.871505
5.463197
6.314059
5.66978
5.458858
4.819028
6.588552
5.518932
6.584303
5.70119
6.054905
5.969561
6.049264
7.18533
5.670141
4.105548
4.941752
4.486515
6.810335
4.888841
6.634719
4.669043
4.752231
4.659614
4.487436
6.279703
4.492446
5.448749
6.382129
4.602866
5.687915
7.304597
6.034846
5.073052
6.768034
5.855063
6.250808
6.378181
5.029589
5.137565
5.004742
8.980162
5.963551
6.613058
6.117213
4.988821
4.109565
5.148035
4.869174
4.420528
5.012347
4.728315
6.021851
5.392291
6.450348
5.131684
6.259565
5.61761
6.366548
5.53871
4.836081
5.540995
4.756158
5.959753
6.610904
5.446845
5.382221
6.484664
5.609937
5.746837
5.435453
5.257124
4.647601
6.735112
6.87607
6.626574
4.495541
5.621077
4.952042
4.800953
5.552296
5.452526
5.431957
5.691542
5.574829
4.74157
7.348271
7.035635
8.451544
9.303719
9.196895
5.869672
5.728873
6.563734
7.371405
8.07719
7.73604
11.717792
10.272856
13.572247
17.614644
25.428693
19.313563
17.733922
27.302976
22.136066
26.933301
46.395008
20.094032
13.450715
19.251916
13.692676
21.101142
19.288075
32.061058
10.097803
8.550262
7.697116
5.840024
5.198833
5.233579
5.934996
6.800476
5.98965
6.742315
5.680009
5.631186
4.931843
