start_offset_ms,latency_ms,status,tx_id
0.000000,2392.117258,success,6caadc0f57df0137e72a6aba1bf533177bd6e5214e35711be8dc1899e7713955
497.686755,1894.247877,success,2af1004099ca5556578aa720a4d3a55600add9cb44fe1ba7f2f4737d72df55f9
999.361374,1392.848600,success,52cb6580bdfd69e2de01d9495a9b36fd83ccc1ce029125f6e8bf893258044b7c
1498.743981,893.630144,success,df3f0aefb1ef18fbae36d6eba98fef1df95d828fb68ed248fd7725f09dd74966
1998.560526,393.110957,success,61e968ff7c7a9db1652f4160c30536cb7acde572d7a0bf48e940d16462d0edc4
2499.749898,2382.382328,success,08ca40879505bea777210f33c1b101323b0a43f602caa0ed2c9161a057a2baba
2999.016679,1883.361292,success,8a4367ec51b7f8cb3630d74d4247efd9192d960ee723ebc5f3c746f23cc31d9a
3498.390838,1384.476681,success,6bdd66c576e71ff7ee04c8db3a471d2c6de227a3b80824aecbad53c2b7c342fe
3999.103288,883.953099,success,252198b171b32df871298286fe42ddbbc87d393e74f530b4233815af97e1e877
4498.753980,383.826315,success,c88320e8ff080a51139cc33d1b9683f080013054c0739e4bb9a653a8b88f6f10
4998.072265,2383.179572,success,ba6a4842e9807c1a2efd89b57707a6da7a58d9dbe93fd29c9b10dbe776b931d3
5499.412048,1881.685326,success,1e5b37115197266dbd6bb1c051addaaeb0c9fab26668cd398fbac98b413f8f5b
5999.338064,1382.067644,success,59bd8b62ccda4db1fbf2874a40549499e0d962eeacb05df4d7ea95c9d63437d2
6498.905575,882.099694,success,090174023a7e2d65b76050dcb2a14d1f6f4caf01af5615484d65020f3d63bb27
6998.178772,382.514777,success,fecf39435eadc26198a6f7241f8ac42052ee275f62dd848334ae08e81a901a62
7498.263532,2390.230492,success,fff0f41e86c34808e0a247f6833aecfb8658f7858d447f42d7c93464d8ceadae
8000.574326,1888.266616,success,89914a1da4467eb97ab17c1facb96ee460f8ebe4790d3daceeb2fb7939fba167
8499.466995,1389.194146,success,51effc549115a9fdfebf1266ce27a3ad5241ab3557c0c0fe6c6aedd5a33efa38
8999.133215,889.447764,success,cb52fa2d205ab7fc894492efd79d6918aeaecd2e8497f8ef7dfcce270b90880c
9497.960961,390.427002,success,215310397d87bc0338cb99bb511c53ea9da3c4d380e2c3ce16c61c77b336fb94
9998.643866,2381.948729,success,67e85cb8f627cbe45f3016d598c15852f10d46ae1daddcdb3cded7108b1fbfd0
10499.668053,1881.012008,success,c14e7696d33dcc9d0acaead715318322c8fc3d201c65732928850a9ea30aec1a
10998.963738,1381.937432,success,869bf6d4b3c7990521387232752e700212bdab32d6d0244a826df9c0c48bd2bc
11498.361531,882.649467,success,3a48ed4aefcb6922456041aa4b817beefcee2ec49dbf7363b5871d109ae25874
11997.749039,382.606076,success,a08e9a1a014b32db30f37f6ff6b27b10b2b1d28406f74bf57bd03c65bc585e7e
12497.927560,2381.342596,success,5faa77c01207f928230b701191070980a2201c359cfbafa4d83b282af6a7e945
12998.710732,1880.684441,success,cb5624f204701cf910cb9be7c0007f86109d8c1f74e70cd0397b63eeae86962e
