latency_ms
678.036865
658.549335
675.004496
666.23486
681.383668
677.834462
660.638769
680.929299
677.302856
490.069064
576.622933
574.125567
659.298343
570.921463
656.894755
563.796189
146.012142
611.793252
614.918876
487.184475
653.390051
610.658694
636.931865
555.402144
557.719168
634.911892
319.288128
481.697712
582.78764
586.943585
608.14608
598.12721
627.620213
555.24143
516.481358
395.025488
527.49455
472.369348
313.337627
646.256091
642.681516
470.636368
339.110241
501.964896
534.639041
365.909567
515.520229
368.925916
337.769604
566.745391
203.517288
591.569319
354.940119
206.675244
622.089156
298.957293
605.095837
510.424526
505.47025
386.469977
262.943629
465.744
379.724362
391.859677
350.468997
171.48118
212.016572
374.637164
461.499547
198.243567
193.379702
272.562402
219.951729
169.981723
292.712135
455.556491
334.246507
286.026844
283.929404
280.118773
384.681302
437.496834
190.54589
412.776261
415.624481
246.36775
435.84669
409.05547
351.017445
406.199304
309.567072
164.890047
426.306226
446.730447
251.950135
219.065903
516.439149
246.132926
503.804988
307.43088
237.470672
367.11012
217.974888
156.323565
527.43149
280.444158
313.837323
397.937259
487.341552
323.279252
548.781705
328.849864
604.344565
600.654081
613.798376
493.074322
658.182411
639.399094
533.16444
656.774708
545.757302
406.481619
540.336252
485.981999
634.869342
367.67084
319.978866
237.803492
561.100267
559.066208
366.452756
234.501964
231.812044
383.347949
553.583892
396.061899
277.991867
228.499856
195.174108
476.574987
275.073244
191.563185
507.528305
189.939653
360.534165
344.060519
306.119858
268.300928
185.635066
470.590782
302.27924
184.89195
266.134738
338.33307
209.66374
355.148673
468.356424
335.535857
173.221655
298.778024
439.201059
251.187351
462.558872
176.996868
247.717244
450.574533
454.691072
460.849948
428.991357
432.99822
683.986123
671.742303
677.062721
680.666722
486.161489
523.766525
672.886638
666.300945
599.41683
521.586078
589.967968
665.741096
569.156764
568.183912
578.007624
523.933361
523.255799
580.469603
661.425808
593.69953
520.743414
658.290185
588.967054
528.064919
520.309182
651.760407
330.975416
580.600451
519.849182
530.736795
529.630703
646.552833
488.203914
499.597305
519.42552
224.44409
509.845049
628.324527
485.059213
117.551812
507.158696
329.583663
498.540967
612.502003
482.308788
222.811991
516.834497
327.879027
606.764004
480.536835
602.293705
220.430314
330.46
503.179626
176.40576
481.450554
616.88635
173.328616
611.092765
326.193808
479.693579
200.428963
169.96931
504.171041
223.993878
409.74271
406.928093
167.281262
209.323575
322.535664
478.752388
211.15981
194.659124
164.605779
404.875889
320.03921
202.899749
162.09624
475.446321
398.883589
191.396789
205.259224
140.145259
142.924459
470.572237
468.085642
145.084006
218.226263
401.747639
315.507694
131.484288
194.150882
153.60971
394.869092
220.70805
156.230459
316.404392
441.515509
363.695958
361.567341
182.677789
136.556888
309.798449
457.847566
438.972125
189.001197
459.864062
423.69847
392.634864
431.879513
161.343796
127.833429
357.857119
133.466289
434.898857
306.192235
462.937048
391.341787
214.605801
184.734732
311.692735
427.36012
419.508992
450.189184
387.853927
239.693509
280.12325
457.392265
247.693118
295.516131
179.37052
300.404092
264.279998
236.553167
275.57285
147.428712
259.982485
355.262108
415.288565
414.341042
254.82767
292.676538
294.457027
252.174399
151.393265
282.088119
278.062101
255.899309
240.812227
426.096619
349.293773
348.450938
379.529873
367.212273
370.736191
443.848383
289.578294
445.835274
265.130528
384.033276
375.23736
286.489328
268.557373
352.504118
245.52758
271.57303
372.844753
454.664963
344.276939
303.821258
667.108804
641.504248
663.144281
579.129637
508.055111
660.890676
668.897429
635.386771
656.619253
618.912604
571.575011
574.811325
602.181021
570.884364
