config,run_label,benchmark_label,start_block,end_block,ordinary_block_count,excluded_block_count,block_bytes_mean,transactions_per_block_mean,effective_preferred_max_bytes,block_utilisation,BatchTimeout,MaxMessageCount,AbsoluteMaxBytes,effective_config_block_number,effective_config_block_sha256,raw_blocks_file,raw_blocks_sha256,ordinary_transaction_count,valid_transaction_count,invalid_transaction_count,validation_unavailable_count,tx_bytes_mean,endorsements_per_tx,endorsements_min,endorsements_max,raw_transactions_file,raw_transactions_sha256,measurement_status
sphincs,blockutil-60-v1,blockutil-60-tps,15,38,24,0,431483.708333,21.833333,2097152,0.205747465,2s,500,10485760,2,515c6e9420134788935ab673a7195ec8bdcf248a1cd315330e9c63ec2989a046,raw/e1/blockutil-60-v1_sphincs_blocks_blockutil-60-tps.csv,bc1f2f5e74fe6553d9469d7aeecaf5175e2c2d5d648e5221fce06f51f86666bf,524,0,0,524,19711.557252,2.000000,2,2,raw/e1/blockutil-60-v1_sphincs_transactions_blockutil-60-tps.csv,341d5fc3e176dafc7b9357d403a7d512d99209d25e62a3a6fadf99ac008356c9,diagnostic_unreviewed
