config,run_label,benchmark_label,block_number,tx_index,channel_header_type,tx_id,envelope_bytes,envelope_sha256,validation_code,validation_name,endorsements,block_classification,accepted_for_tx_mean
sphincs,sphincs-lowrate-v1,sphincs-20-tps,121,30,3,750b35b45d02aeacf2e23500dccd4a71b56ebea9a1591cd69e0820ea35879ac5,19708,5cd2f353463a0702cd8059bf1ef8ce695ea16800dd0bccdc268ce4d3ef20f21a,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,121,31,3,2b8d80d98e161e19ae65fecb27ab417c050433d8a78e8be16d977055881ca857,19708,0942a5a4978327c21619365a07cb7a8a9632994c0648bdc59e97c3e14f6624f3,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,121,32,3,a27cb66628311de2f47d0882ab5f338b7326885c9588e6b01992edac440a3619,19707,9e66e7014a59198545a09dd1fbbb24e13a5c3418e3d37c1e031015da6875c398,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,121,33,3,7928116d10d10b39bf062758ca5a4d0695a398e956c133b231a2bb80ce9ea252,19707,08e58e44aaa15625b5e149a8df16021dbe38cb8a7bb296deed52aeca5407bf17,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,121,34,3,3c7d9ec87dc8465f07ceee848eef0357b8eafd79936c4f6175600a6931377e33,19708,4504dc8e3f4db605d9c9b40b8539941355590319f0d9941a505398974b5211c1,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,0,3,e18fd55cc7de91ee4680a7bcc7427d08c133856555be3ef284296b2757e013a9,19708,beed1caa28afdc29a7a3ff40d3cdfe3e079bea32b5bd0466abe93133c52f671a,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,1,3,55297e180e96089293160946a76316d014e004cb5445c4fddc307be43430c5fd,19707,da5eaad11e9bb74778d1de105813036fc7d6bc1d86525ed3d16e7347cd7f7aaf,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,2,3,aad2127bbd3397bc88f035ce3c76e3fe7ad495fc6f9969bc4c71b508aee7ef68,19707,6e2f7f7d8f65a41822182abeee184f431ea4bf551861b185f121f7fbc9dc0e64,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,3,3,69f170b0507d096c0061825b5f842341277cc16da839d2b4fc944092616fb878,19707,16664e41989dbf2776a9fd58eec34d7107352ec6096745041a0d7db96da81290,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,4,3,d7ce0df6efb252764f5d43d2255b06cdc92795896ce1fa7d98be52ea1c53eaeb,19708,be10422ca6f1d8ec2b6914ba463752bbc9cfa098cbd1f5fdca114041bee84583,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,5,3,445dd30417c548afaf1d70f9afab3abc3d07650fcdac0fc9fcb43cd1fdb7e94a,19707,2a0892c1feade1ec9bbc83339c565da2e973018e0e86df27abdaacdfad888efd,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,6,3,02be4496e680b2e2d77dbb82efa5f96f80122cfbc4a9a1c040ee6ea6402c6e55,19708,969b799503495c305bcca32843305e5bddb1032d0435b39a318b0a6e49f15d32,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,7,3,46a975b7028d07652903dd0e66cc292c041585523e07cd01a58a4d5e99563dab,19706,cac7b7425b3873ce8d0dcbd0394786abf32799ec425286d67128603618778f3b,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,8,3,bdc67a6efe9d96f7dfa26c395ca66295d38fedd617844965e1670c219c18e9a9,19706,71e03dd065615d1adf5bb380363ab78effc366458bc595815c9864e8ce432d83,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,9,3,db4bf0c9f7c259522d876c69a9e81cbc4db267e8bdde3031e1bb49fade15bd0e,19707,337ded53cb72db775c3374bcaaa44c1bcca21f1807830ea85b77de7c411bf6b8,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,10,3,141db7e105f1c5b8815fe344e3822dd40c6c04ea7699d8416b95dbf76b9c6172,19707,4d0b98134858850d05867d1f95ff429e9524174f49f8abaaa719e23bbc3956e7,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,11,3,453d8e57a0e6ce0491918a8581a2005c2a250c16eb4c6a0e45ae2737e72132b0,19707,983a54cc96731d4e9a1f0c613355cc239e562740f8adf8c8fe988ad81f705b61,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,12,3,e1bb77d001679655939be39eb16810c7534a36a4ddb080c9047a8e1720e323c4,19707,a2a65a6aa70a7638eb54942867a3f3132fa7b0b7195c3965de957ed88872055e,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,13,3,25808ae8078e7cc2ff4acb2e0fcef6caf3a870d89c04528088667af34a220eab,19707,32553a88f402f2157f2f6d797cfc14a7892d00049a93acfaa831fa0855a517d9,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,14,3,17164874b8d016803a7748331e74be52d3ffceccf9fb4f0364c652b52eb54397,19707,7fa5b6b72ea6b8bf0380f353191a3481431e05c3c239c1ddcb03ca4823b69dc9,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,15,3,4a10668180b8eec6d10ab89ff8d167ed657460cbe2dd8fa579d310fcfa30a3ab,19707,905f4ebe6aafd34cfbff41aee77a31354a96c845609c80739808396d43136093,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,16,3,962a42904499174845d2e9ee6e943bfd9f4d02302c1a98f8b09c272bf3c06f1c,19707,5f783f917c7da1f9819b3fe3bb8d68829c2eb10401b375a34bae5ffe69210b7a,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,17,3,25d7a8e4fe13fcce3e1b7bc33c3c215326d97f1d0cf28618d05514a03b16b4c8,19707,ccd5cf8dada6018e274745f83154302dd43823f414ae3ef093fcf41d2df8fa5f,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,18,3,38491fb9efa20852afddd2532fa70facc2d8619e6a01dbbfa5a96f04699a3147,19707,0c4abc2217de5cc7ee3fe984d6be2ff5f8c0e2be7d4150f0a47b3baed67d4565,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,19,3,d570e397436530f0b7693e41b7dc63f31e5809a12f9f68edeb8302580deaeb31,19707,1fa977ed8a8cb55dc49ecddb33a97feb9dee499350198093305c1ea76cb499b9,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,20,3,d79e9cbf5590c4d4a32f38becb8e1b3fff50927c9fb7fd09c19bbae9b75ab829,19708,d79be7b0813a9f53bef5a23aa8b719aa115bbeba0a9f67b6c851b8b164e2ca62,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,21,3,988b39576ff4e34f967f1861e8faa0fb744787836b04e7c338d4694dd57eaf9c,19708,d8f1bbbe659043350cda10944e8d7e3c8437d4a7749f756f31294f170b9e6e00,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,22,3,461662aeb1bcb92b1de2883af3c2365b40e696c8ed12499ef16856674121fcda,19707,c7c4cdff0f4a1f2a6fd06a53fc2b69cfdb0ff542c64a360e74f1e3a114616ace,-1,unavailable,2,ordinary_transaction,true
