start_offset_ms,latency_ms,status,tx_id
0.000000,671.653217,success,bacc546988ecf58cec3ab3d08811d4d3ccd2aab1ca939f866eda108ed24cdeb8
2.005651,669.903858,success,918ed549b072d402585085c7f70e2d8d28834318cbd38f22701aa6598b476f65
3.475674,668.784789,success,e87b8e4ede4a0ddbd933b286acc9af86836581ae8c3fb128bb7e5f5a605fd3f0
7.244492,665.180647,success,78ed1194b75e8cda179940346e840f5d7e6f915c5ec6b47f85879afb3cf1d9cd
10.100496,662.506382,success,e0eeb64a19728c5088046f45ffea49182021aac257c7e1e8866c8879627ad0e3
21.058951,651.730588,success,899ce3e96d16be007f06651b631ca4a2b8cd8e39c3f6b1fd28ab8a48ed93f7a7
25.356053,647.599745,success,090cddb3312a638aae76f8278571f5189e7bdedb03c6930030b4e7fb683b99fe
27.984020,654.069209,success,456bcd4ac30fe60167fcd2bc302c44983fb813b19f71b2eb9dc64cf7428fea84
30.149097,651.907999,success,88fe6747abb8b09461d072162eca099da70c3b6f3f4769265e2d798736464b90
32.359672,649.701562,success,5d0626614c3979edd8419dcd640f1e5fc8dabb52ec6739a9ee6413ebd1d82b5b
37.102200,644.963363,success,3f0d79435b1e800ec68480959e3c86535c7e31bbaf1405dfbbeaaf450877ae48
39.739645,642.332280,success,c384a921abc25e8395f9d0deca5b2732cb4184d44dd609c4ac219c202f55aa93
44.894274,637.220723,success,275d27232128e4de1f6414a607819907e43bebd1cad5e44c69dfa2ab4ec3738b
48.768303,633.432870,success,59f8d91908f3bba1b20cf4c25cc8efcce0c6dd3270d40df6faa560c1de8ace57
50.819412,632.448029,success,8ec4035aeef4e7f1441189cb85d04a548967e1eeaf4f448112320b912bf4a2e2
52.886792,629.330802,success,39d6a51a10c6fe250b6e58db4da52702522ae1e872794ff5c7d2945ed16e4687
55.333571,626.812406,success,2c2aadfdac8ffe26afe0083ac02227df949738c5cbf77ddc094c4ff2ae0d4d38
59.481266,622.675692,success,9d18a1cf13f619066dff6ac0a386ef0d0a23404fe0fe29ff49ebfe3e4492b650
63.204877,619.024250,success,90cd60e8670caa082cb97f40117aa4f94f2f51ad98a0e46fa5eb260d15423bd2
66.130014,617.279660,success,8da5c600e38887842044493d8ac41b7a58169e3b79c41e1b47ceccd20311cc96
69.226310,612.901211,success,913dfa3527994e4a14dea4d105596281bea06cb87dfb4a94332d041d27949834
72.298901,609.825494,success,287aaa9d10ae761ca8f9cea18e96e745d5fd36434edb8e579f85094e0158f964
74.524785,607.715824,success,0a0241d70ba6e994bed59e57b96a59ec6f03fee51374127cf515547ac4961499
78.371663,603.754326,success,e4525b4018d35b0bef3eac5c6f72075c0893a2816b4ecc7c18d5d8bf5f3cf59e
81.445035,600.740348,success,a8d906e01068c3f8a17a11ae27204c8814956287e42c20d2c119a07dfb7e2b0c
84.363519,597.743092,success,b3ce460fca020acaecc85cd375da522431c41295fef26a3c1d74f37a19c988ef
88.386685,593.718353,success,bbae4ad71028b20f0b8bceecf0fbd397a470cf732b9a1c534afadc4d89c6219a
91.330959,590.789779,success,1e18156c489343054ff554d130cadc8436538cfdd5527b4f1b2527f4d77f8db5
95.653160,586.584122,success,78f844681f3c1badbbbe60c24141a1affbd5cbbb489ec803d58136c453e25622
98.619807,583.515449,success,e3ebc062fce67f08d8ff729b7f07f0d623789e724aa4c1d0068d3bc5814ff2d4
101.622373,580.520809,success,0dfe89bcae3a2abace3173e833977cebd39cc7dc5fc2e66d032ff6031e2a20eb
103.662841,578.490490,success,1878bc729b0e33b63b76aa12f1efe924228a9f7a366b02fc72e747bebbff72b0
105.782081,576.383974,success,85441cf96b8d95c499f4615e450d9f0fd9e1e587bf4a37f1c437ec0f1a37f963
109.453031,572.718355,success,54db9a4427c6cbe6acdecdfb239bc3175e95f7e4ccd0f3fbff7eaf9fb567f43d
113.306050,568.892257,success,ee1444db618fe78f9f0552c3d048da9fab0bbb5f4cfa5f0982f29cae71638b81
116.138219,568.482100,success,2498646c3fe16b5ed454c24545003e8fd38e5e8dd34b5a58ec5ac42261652ccd
119.436032,562.751545,success,a4ac23b030f183135688ea122347e33e9b938404bd5da7e5b47838c642658577
122.731661,549.365609,success,05a6e7ebd1151389bad03bf88aef2be8a22a59ad0b2d78f766798c376374483a
125.986822,556.071557,success,cb348ae15a5bc5e8c3c35bae9c22ae1c8ec286fbc21ecba6aa937c0e9ac4b78c
128.815444,553.247113,success,05b630bdc0a0ad4b5a69040269cd21344171be197dcca0c91266b43e77c48802
133.308342,548.751540,success,084129c14b1ca626f88cff42adb465af11d68eb7033be9b1188c8c11554f1fe3
136.394088,545.672797,success,0b899884bb71f77db149b8c61b901a76e5d477265ed6f0e064b0df2c1dbcf409
139.395171,542.694518,success,7f2b738e73f482c65d983aa32459dabb77aead29824345bd632992255ff5ce94
142.424829,539.661614,success,2a1de19121e227dc3dccf87983e5abcf9bf220a47c7768d8633e43ea59801c41
145.399772,536.700347,success,d4677a4e8ddb0d15bc94cb2dfb7d2ba2755517dc9421ec1ecbf9acf7aa781676
148.668670,533.555457,success,7000df622d29c5e33bf0ff8882ae651bf4a9b8bad6346adbf6b6ea97d3009381
151.755768,530.474381,success,38d46f0289a9409bbc609f447900d3b0542ea62263309fd68a36db0326d6adb1
154.806336,527.425836,success,d5f5fb3ba8908f6d5f73ecd70130514ef1909d6758ad2fd28a0e73bce43b4c3d
156.727475,525.401239,success,b8b202f6c264cb8f1832a815a3aa7467fc12636126503dc78041b0f1d2a4d544
158.768305,523.372512,success,94aa5e2453594361dad0052fae5a32a2a481df92648e893617307a41849ddb7c
162.209202,521.562006,success,03dcc17891805bd2a034d140546d97dd75ce3c694604287df67c8eff601308a1
167.145502,515.031274,success,98bfc82ffb3ea54b8b0bf66ed11478533c69334b32ebf1f2dd95736684625d9b
169.837712,513.735315,success,e1de1e395b357c005e9bd94ad785342085ab976348c0f7a5fc8cb760c283609e
172.665162,509.499411,success,4e419e4a1fdf225067bf60e4dbddd93675510342c056f28e26129121a299f95f
177.369716,504.797422,success,121c38406f36e632a28187cd39bf8e6033923e170f62bfee61d9fcb0daa35dff
181.272100,500.949783,success,765fbb473329bc9f2d0704ef9b3d987d4046a60537de771de422b14722840a8b
183.212797,498.968748,success,21d1247f85b097cebac9cd2275215fa7e44a2406e58add93e70ecaf33d0f5d98
185.329312,496.873203,success,7fe469a0b84e7907c205946430f785a3cad7195e9987b3c95ec4877fcdc375de
188.415388,496.537289,success,624081ba28654cf51bac990763b501046b91703794dedd056180896dd8bbadac
192.197010,490.019562,success,392d0e583ac3c93aed61e7b22758476968441e4e7358edf7bd0d9ae43675a51f
195.222040,486.997809,success,2cec10ca847ef2fd27a827746da140dff22bbe3b3590600723c4db632d318863
198.120876,484.087761,success,2cfcf99ead20007126acfcec98bc7a0454d3b974c3346123f633746dbc62e8d9
200.783029,481.420508,success,ea0e62c6aca626fff517b7d71a4511ecdd54c58699ccd88a62d21e19a422cc58
202.132971,484.069085,success,80c844c8d12fa24648bcbe265408829deda604e10a8e453fa749bc1b9713ea94
206.274625,475.940865,success,88154cf5b116eae93606f8d968056d7a35f30ad1ca213e3d635d55f13ec04db0
210.326806,471.887472,success,db453e5876cf44ae94f639f66e83776805d9cdfa955b754dbf435a5384f206f4
213.784336,468.434351,success,13ed8e0662bb7e81d5dafa72b55a8cb8e5d1edae571840cdf6c5cafcbd8b1bb1
216.480093,468.693999,success,89229e8edfbb2fdc3ba28cc8c13a2750f5a5c7b0d3bb599b75f7bc19fbe4bda7
220.850626,464.210269,success,864f5c0a92c58897ff4dcc4c0e8548b79e9c24de713c72698526abb59202e1fa
