config,run_namespace,run_type,round_label,offered_tps,duration_seconds,total_count,success_count,fail_count,tx_success_rate,tx_error_rate,successful_throughput_tps,successful_throughput_ratio,caliper_reported_throughput_tps,endorsement_timing_count,commit_timing_count,e2e_median_ms,e2e_p95_ms,e2e_p99_ms,begin_window_ms,end_window_ms,begin_window_success_count,end_window_success_count,begin_window_p95_ms,end_window_p95_ms,latency_stability_ratio,success_rate_gate_pass,throughput_gate_pass,latency_stability_gate_pass,sustainable,e2e_source,e2e_sha256,endorse_source,endorse_sha256,commit_source,commit_sha256,heights_source,heights_sha256,benchmark_source,benchmark_sha256,log_source,log_sha256,highest_tested_sustainable_tps
ML-DSA-65,sustained-345-v1_ml-dsa-65,sustainability,sustained-345-tps,345,60,19521,19521,0,1.000000000,0.000000000,325.350000,0.943043,324.3,19521,19521,308.042973,512.453862,533.813684,"[0,12000)","[48000,60000)",3725,3949,525.601854,508.260550,0.967007,true,false,true,false,raw/e1/sustained-345-v1_ml-dsa-65_e2e_sustained-345-tps_worker0_1789202655210.csv,49eae82cdeda8eede86a9fef52027b6e414c69fd1490777815af7abd6b0c79b4,raw/e1/sustained-345-v1_ml-dsa-65_endorse_sustained-345-tps_worker0_1789202655202.csv,e30d316e881e7f4a4b923adb292bc5f4f4e4c89ab4d0a059a7a5f5139291f365,raw/e1/sustained-345-v1_ml-dsa-65_commit_sustained-345-tps_worker0_1789202655206.csv,05f2b0a4dae6a4c6aac81fe770200c8281d65a20e5a81f1a5a27f382ca1978f5,raw/e1/sustained-345-v1_ml-dsa-65_block_heights.csv,de3e3346da12ba31d90b7cc7d263a8bcc174d8e0c32191d5ee44eefb3acad1e7,env/caliper/e1/benchmark_ml_dsa_65_sustained_345.yaml,95b82b76c92e7e1706538fc356909c513b2f6e3533a88f617ac3a18d8c01f177,raw/e1/sustained-345-v1_ml-dsa-65_caliper_run.log,26d6f94784b11b2eb3db1120e735bdf9c07f4abcac9c7eee6f20a8605ad2846c,
