round_label,offered_rate_tps,duration_seconds,total,caliper_success,caliper_fail,tx_success_rate,tx_error_rate,successful_throughput_tps,achieved_offered_ratio,caliper_reported_throughput_tps,endorsement_timing_n,commit_timing_n,overall_successful_e2e_median_ms,overall_successful_e2e_p95_ms,overall_successful_e2e_p99_ms,beginning_window_ms,ending_window_ms,beginning_success_n,ending_success_n,beginning_p95_e2e_ms,ending_p95_e2e_ms,ending_to_beginning_p95_ratio,success_rate_pass,throughput_pass,latency_stability_pass,sustainable,e2e_source,e2e_sha256,endorse_source,endorse_sha256,commit_source,commit_sha256,heights_source,heights_sha256,benchmark_source,benchmark_sha256,log_source,log_sha256,highest_tested_sustainable_tps
sphincs-28-tps,28,60,1681,1433,248,0.852468769,0.147531231,23.883333,0.852976,23.1,1554,1433,12452.633946,32294.910555,34388.419210,"[0,12000)","[48000,60000)",337,216,8951.617825,23816.667855,2.660599,false,false,false,false,raw/e1/sphincs-boundary-28-v1_sphincs_e2e_sphincs-28-tps_worker0_1788688134144.csv,d50a17bf09c77f8a7a2daaa402d6e2eed4a258f360b453928b500a6f512180ef,raw/e1/sphincs-boundary-28-v1_sphincs_endorse_sphincs-28-tps_worker0_1788688134143.csv,f700133f6791241f322b7638e54818a02f71f2f9cad33eb643935236ee7f2544,raw/e1/sphincs-boundary-28-v1_sphincs_commit_sphincs-28-tps_worker0_1788688134143.csv,4ecb696497c81ea8f4e86265371d420449bbfda79886e82e7ecbcbb2477a5df0,raw/e1/sphincs-boundary-28-v1_sphincs_block_heights.csv,808605bdeeef9a120cfa4fd7f3dd6aeb04382723d0f3bf07beecbace6b282ab2,env/caliper/e1/benchmark_sphincs_boundary_28.yaml,c099a6b1cfea134ecdd4d7e95cc1d905c83947488b61dc07a3231e8b372cdcd7,raw/e1/sphincs-boundary-28-v1_sphincs_caliper_run.log,650d2dd9b86abc5aeaf428a730778d55a4ba2b8d45bd98863e066a6a0b3f009a,
