round_label,offered_rate_tps,duration_seconds,total,caliper_success,caliper_fail,tx_success_rate,tx_error_rate,successful_throughput_tps,achieved_offered_ratio,caliper_reported_throughput_tps,endorsement_timing_n,commit_timing_n,overall_successful_e2e_median_ms,overall_successful_e2e_p95_ms,overall_successful_e2e_p99_ms,beginning_window_ms,ending_window_ms,beginning_success_n,ending_success_n,beginning_p95_e2e_ms,ending_p95_e2e_ms,ending_to_beginning_p95_ratio,success_rate_pass,throughput_pass,latency_stability_pass,sustainable,e2e_source,e2e_sha256,endorse_source,endorse_sha256,commit_source,commit_sha256,heights_source,heights_sha256,benchmark_source,benchmark_sha256,log_source,log_sha256,highest_tested_sustainable_tps
sphincs-22-tps,22,60,1321,1321,0,1.000000000,0.000000000,22.016667,1.000758,21.1,1321,1321,3444.793506,5941.405725,6501.009460,"[0,12000)","[48000,60000)",265,264,3384.136972,6352.005121,1.876994,true,true,true,true,raw/e1/sphincs-boundary-22-v1_sphincs_e2e_sphincs-22-tps_worker0_1788689279150.csv,e425231340f156bd4cc2724b217dc8553884cf18e55c6974495c8f04c70293dc,raw/e1/sphincs-boundary-22-v1_sphincs_endorse_sphincs-22-tps_worker0_1788689279149.csv,7d4f1696ce9f4be48193d38c4f5e61a820e24fa3a940a29e2f5767e074184065,raw/e1/sphincs-boundary-22-v1_sphincs_commit_sphincs-22-tps_worker0_1788689279149.csv,20036e2b2f680299bfa726e8f73fc363a95a356a3df9ceca57d588825edf045f,raw/e1/sphincs-boundary-22-v1_sphincs_block_heights.csv,e3765b163a043c4d5da29ecc63af81c46d26129c89fbe86039d4132b1718401c,env/caliper/e1/benchmark_sphincs_boundary_22.yaml,9207e1eaab94f30ecf794cfc5bedaccba969f15c004d0de1cc147dd4e956569d,raw/e1/sphincs-boundary-22-v1_sphincs_caliper_run.log,a37d9392f74b71136e2f0ca4be0adb06618b9ee67f75de7d3dfbd33b5d900231,22
