round_label,offered_rate_tps,duration_seconds,total,caliper_success,caliper_fail,tx_success_rate,tx_error_rate,successful_throughput_tps,achieved_offered_ratio,caliper_reported_throughput_tps,endorsement_timing_n,commit_timing_n,overall_successful_e2e_median_ms,overall_successful_e2e_p95_ms,overall_successful_e2e_p99_ms,beginning_window_ms,ending_window_ms,beginning_success_n,ending_success_n,beginning_p95_e2e_ms,ending_p95_e2e_ms,ending_to_beginning_p95_ratio,success_rate_pass,throughput_pass,latency_stability_pass,sustainable,e2e_source,e2e_sha256,endorse_source,endorse_sha256,commit_source,commit_sha256,heights_source,heights_sha256,benchmark_source,benchmark_sha256,log_source,log_sha256,highest_tested_sustainable_tps
sphincs-24-tps,24,60,1441,1441,0,1.000000000,0.000000000,24.016667,1.000694,21.3,1441,1441,7191.702027,13479.916965,15162.890049,"[0,12000)","[48000,60000)",289,288,4958.878509,14191.513685,2.861839,true,true,false,false,raw/e1/sphincs-boundary-24-v1_sphincs_e2e_sphincs-24-tps_worker0_1788688680710.csv,42c76cc71e24867c455f9c3b6db93da443339665bb0b147eb3d9628d2d2f273a,raw/e1/sphincs-boundary-24-v1_sphincs_endorse_sphincs-24-tps_worker0_1788688680709.csv,86ce99820293c6cca08d921beb3f0e2895bdf303c0261207f6cb6198773a6e61,raw/e1/sphincs-boundary-24-v1_sphincs_commit_sphincs-24-tps_worker0_1788688680709.csv,7ad4e5694d93ae14e00b38bfc792f001b2b0db975a14cb91c1a0242c0f25a51a,raw/e1/sphincs-boundary-24-v1_sphincs_block_heights.csv,020969a741464ca52ffdede6afcaadfeeee2a1aafebb70da67c93175a51da562,env/caliper/e1/benchmark_sphincs_boundary_24.yaml,a675536e5cc40240ca7f3e940c4e1e653776733664a2c429c7215f067bbaf497,raw/e1/sphincs-boundary-24-v1_sphincs_caliper_run.log,17b2df32085d77a2459aeebc92e03400ebe112c7cbbb9c9e40c2fcfcf15d48c5,
